MetricID,StudentID,ClassID,ReportingPeriod,AcademicYear,OverallGrade,OverallPercentage,AttendancePercentage,AssignmentCompletionRate,BehaviorRating,TeacherComments,ParentContact,InterventionNeeded,InterventionType
338,28,4,Q2,2025,F,9.78,63.8,67.14,2,Average performance,1,1,
339,28,1,Q1,2025,F,8.02,63.8,69.56,1,Needs support,1,1,Tutoring
340,28,1,Q2,2025,F,8.02,63.8,58.65,4,Average performance,1,1,Tutoring
341,28,11,Q1,2025,F,5.36,63.8,64.15,1,Excellent work,1,1,Counseling
342,28,11,Q2,2025,F,5.36,63.8,59.11,4,Needs support,1,1,Tutoring
343,28,6,Q1,2025,F,9.23,63.8,56.77,2,Average performance,1,1,Tutoring
344,28,6,Q2,2025,F,9.23,63.8,68.83,3,Excellent work,1,1,Tutoring
345,28,7,Q1,2025,F,9.25,63.8,72.68,3,Good progress,1,1,Tutoring
346,28,7,Q2,2025,F,9.25,63.8,61.21,4,Good progress,1,1,Study Group
347,28,3,Q1,2025,F,7.55,63.8,56.29,5,Average performance,1,1,Tutoring
348,28,3,Q2,2025,F,7.55,63.8,53.94,2,Average performance,1,1,
349,29,10,Q1,2025,D,60.98,77.73,75.58,2,Average performance,1,1,Counseling
350,29,10,Q2,2025,D,60.98,77.73,78.64,4,Good progress,1,1,Counseling
351,29,9,Q1,2025,D,63.79,77.73,82.81,2,Good progress,1,1,Study Group
352,29,9,Q2,2025,D,63.79,77.73,71.0,1,Needs support,1,1,Tutoring
353,29,13,Q1,2025,D,61.7,77.73,75.63,4,Needs support,1,1,
354,29,13,Q2,2025,D,61.7,77.73,70.18,2,Average performance,1,1,
355,29,11,Q1,2025,D,64.54,77.73,73.85,2,Average performance,1,1,Study Group
356,29,11,Q2,2025,D,64.54,77.73,71.66,4,Excellent work,1,1,Counseling
357,29,3,Q1,2025,D,61.16,77.73,87.45,4,Excellent work,1,1,Study Group
358,29,3,Q2,2025,D,61.16,77.73,84.83,5,Good progress,1,1,Counseling
359,29,8,Q1,2025,D,63.03,77.73,77.09,1,Good progress,1,1,Tutoring
360,29,8,Q2,2025,D,63.03,77.73,81.78,4,Average performance,1,1,Counseling
361,29,4,Q1,2025,D,66.92,77.73,87.43,2,Average performance,1,1,Study Group
362,29,4,Q2,2025,D,66.92,77.73,67.97,3,Excellent work,1,1,Tutoring
363,29,6,Q1,2025,D,62.39,77.73,80.13,5,Excellent work,1,1,Tutoring
364,29,6,Q2,2025,D,62.39,77.73,86.91,4,Needs support,1,1,Study Group
365,30,8,Q1,2025,F,41.56,98.97,98.04,1,Good progress,1,1,Counseling
366,30,8,Q2,2025,F,41.56,98.97,100.0,5,Good progress,1,1,Tutoring
367,30,3,Q1,2025,F,39.21,98.97,95.68,4,Good progress,1,1,Counseling
368,30,3,Q2,2025,F,39.21,98.97,93.76,3,Good progress,1,1,Tutoring
369,30,13,Q1,2025,F,42.16,98.97,93.02,2,Average performance,1,1,
370,30,13,Q2,2025,F,42.16,98.97,96.52,1,Good progress,1,1,
371,30,7,Q1,2025,F,39.49,98.97,97.24,3,Excellent work,1,1,Study Group
372,30,7,Q2,2025,F,39.49,98.97,100.0,1,Average performance,1,1,Tutoring
373,30,5,Q1,2025,F,37.42,98.97,95.22,1,Good progress,1,1,Counseling
374,30,5,Q2,2025,F,37.42,98.97,100.0,3,Good progress,1,1,Tutoring
375,30,15,Q1,2025,F,38.79,98.97,100.0,2,Good progress,1,1,Study Group
376,30,15,Q2,2025,F,38.79,98.97,100.0,2,Good progress,1,1,Study Group
377,31,1,Q1,2025,F,51.7,95.83,92.1,4,Average performance,1,1,
378,31,1,Q2,2025,F,51.7,95.83,89.33,1,Good progress,1,1,Study Group
379,31,5,Q1,2025,F,50.93,95.83,96.58,2,Excellent work,1,1,
380,31,5,Q2,2025,F,50.93,95.83,92.83,1,Needs support,1,1,
381,31,10,Q1,2025,F,52.27,95.83,99.26,4,Average performance,1,1,Counseling
382,31,10,Q2,2025,F,52.27,95.83,87.01,5,Good progress,1,1,Tutoring
383,31,15,Q1,2025,F,51.72,95.83,91.9,4,Needs support,1,1,Tutoring
384,31,15,Q2,2025,F,51.72,95.83,86.99,4,Excellent work,1,1,Tutoring
385,31,12,Q1,2025,F,50.83,95.83,90.7,5,Excellent work,1,1,Counseling
386,31,12,Q2,2025,F,50.83,95.83,86.57,3,Good progress,1,1,Study Group
387,31,2,Q1,2025,F,51.22,95.83,95.47,3,Average performance,1,1,
388,31,2,Q2,2025,F,51.22,95.83,92.92,2,Good progress,1,1,Study Group
389,32,13,Q1,2025,D,63.54,91.63,83.13,3,Needs support,1,1,Study Group
390,32,13,Q2,2025,D,63.54,91.63,92.72,5,Good progress,1,1,Tutoring
391,32,4,Q1,2025,D,62.48,91.63,100.0,3,Needs support,1,1,Tutoring
392,32,4,Q2,2025,D,62.48,91.63,98.84,4,Needs support,1,1,Tutoring
393,32,12,Q1,2025,D,61.86,91.63,89.79,5,Excellent work,1,1,Tutoring
394,32,12,Q2,2025,D,61.86,91.63,83.41,3,Average performance,1,1,
395,32,7,Q1,2025,D,61.18,91.63,90.01,2,Average performance,1,1,Tutoring
396,32,7,Q2,2025,D,61.18,91.63,84.24,3,Average performance,1,1,Counseling
397,32,1,Q1,2025,D,63.4,91.63,90.98,1,Needs support,1,1,Counseling
398,32,1,Q2,2025,D,63.4,91.63,84.69,3,Good progress,1,1,
399,32,5,Q1,2025,D,61.82,91.63,98.24,2,Needs support,1,1,Study Group
400,32,5,Q2,2025,D,61.82,91.63,92.47,3,Good progress,1,1,Tutoring
401,32,3,Q1,2025,D,65.98,91.63,88.97,2,Needs support,1,1,Tutoring
402,32,3,Q2,2025,D,65.98,91.63,98.48,4,Excellent work,1,1,
403,33,6,Q1,2025,F,52.48,83.04,76.49,5,Needs support,1,1,Tutoring
404,33,6,Q2,2025,F,52.48,83.04,89.18,4,Good progress,1,1,Counseling
405,33,11,Q1,2025,F,52.34,83.04,89.84,2,Good progress,1,1,Tutoring
406,33,11,Q2,2025,F,52.34,83.04,81.96,5,Needs support,1,1,
407,33,2,Q1,2025,F,49.96,83.04,89.85,5,Needs support,1,1,Tutoring
408,33,2,Q2,2025,F,49.96,83.04,84.17,3,Needs support,1,1,Counseling
409,33,14,Q1,2025,F,55.78,83.04,77.75,1,Excellent work,1,1,Tutoring
410,33,14,Q2,2025,F,55.78,83.04,79.96,4,Excellent work,1,1,Tutoring
411,33,15,Q1,2025,F,56.69,83.04,89.55,3,Average performance,1,1,Tutoring
412,33,15,Q2,2025,F,56.69,83.04,80.28,2,Needs support,1,1,
413,33,8,Q1,2025,F,50.55,83.04,88.16,3,Excellent work,1,1,Study Group
414,33,8,Q2,2025,F,50.55,83.04,91.74,1,Excellent work,1,1,Counseling
415,34,4,Q1,2025,F,51.29,80.14,77.36,1,Needs support,1,1,Counseling
416,34,4,Q2,2025,F,51.29,80.14,82.73,1,Good progress,1,1,Tutoring
417,34,15,Q1,2025,F,51.91,80.14,89.3,1,Good progress,1,1,Counseling
418,34,15,Q2,2025,F,51.91,80.14,82.31,4,Needs support,1,1,Study Group
419,34,2,Q1,2025,F,55.72,80.14,82.2,2,Excellent work,1,1,Study Group
420,34,2,Q2,2025,F,55.72,80.14,77.58,3,Excellent work,1,1,Counseling
421,34,5,Q1,2025,F,52.06,80.14,87.17,3,Needs support,1,1,
422,34,5,Q2,2025,F,52.06,80.14,83.08,5,Excellent work,1,1,
423,34,9,Q1,2025,F,48.63,80.14,72.93,4,Average performance,1,1,Tutoring
424,34,9,Q2,2025,F,48.63,80.14,79.21,4,Needs support,1,1,Study Group
425,34,8,Q1,2025,F,52.42,80.14,72.51,2,Average performance,1,1,Study Group
426,34,8,Q2,2025,F,52.42,80.14,85.9,3,Excellent work,1,1,Study Group
427,34,10,Q1,2025,F,48.25,80.14,78.52,2,Good progress,1,1,Tutoring
428,34,10,Q2,2025,F,48.25,80.14,87.59,4,Needs support,1,1,Tutoring
429,34,12,Q1,2025,F,53.22,80.14,90.06,4,Excellent work,1,1,Study Group
430,34,12,Q2,2025,F,53.22,80.14,85.08,3,Needs support,1,1,Study Group
431,35,9,Q1,2025,C,76.15,73.3,79.11,1,Excellent work,1,1,Counseling
432,35,9,Q2,2025,C,76.15,73.3,67.28,2,Good progress,1,1,Study Group
433,35,7,Q1,2025,C,72.63,73.3,66.99,1,Average performance,1,1,Study Group
434,35,7,Q2,2025,C,72.63,73.3,81.61,3,Excellent work,1,1,Counseling
435,35,6,Q1,2025,C,75.15,73.3,65.8,4,Excellent work,1,1,Study Group
436,35,6,Q2,2025,C,75.15,73.3,81.8,4,Good progress,1,1,Tutoring
437,35,15,Q1,2025,C,74.22,73.3,80.4,2,Excellent work,1,1,Study Group
438,35,15,Q2,2025,C,74.22,73.3,81.18,4,Good progress,1,1,
439,35,11,Q1,2025,C,70.86,73.3,68.27,1,Excellent work,1,1,
440,35,11,Q2,2025,C,70.86,73.3,63.37,5,Average performance,1,1,Tutoring
441,35,2,Q1,2025,C,71.53,73.3,73.72,5,Needs support,1,1,Tutoring
442,35,2,Q2,2025,C,71.53,73.3,70.68,1,Excellent work,1,1,Counseling
443,36,10,Q1,2025,A,94.47,85.47,93.9,3,Good progress,0,0,
444,36,10,Q2,2025,A,94.47,85.47,83.11,1,Good progress,0,0,
445,36,9,Q1,2025,A,95.04,85.47,76.46,4,Excellent work,0,0,
446,36,9,Q2,2025,A,95.04,85.47,91.1,2,Good progress,0,0,
447,36,13,Q1,2025,A,96.73,85.47,87.94,3,Good progress,0,0,
448,36,13,Q2,2025,A,96.73,85.47,80.26,1,Needs support,0,0,
449,36,4,Q1,2025,A,97.25,85.47,93.8,4,Average performance,0,0,
450,36,4,Q2,2025,A,97.25,85.47,94.88,2,Needs support,0,0,
451,36,14,Q1,2025,A,95.16,85.47,91.84,2,Good progress,0,0,
452,36,14,Q2,2025,A,95.16,85.47,92.8,5,Excellent work,0,0,
453,36,2,Q1,2025,A,94.16,85.47,79.56,3,Average performance,0,0,
454,36,2,Q2,2025,A,94.16,85.47,93.37,3,Average performance,0,0,
455,37,7,Q1,2025,A,91.73,90.49,92.48,3,Good progress,0,0,
456,37,7,Q2,2025,A,91.73,90.49,88.19,3,Needs support,0,0,
457,37,9,Q1,2025,A,90.24,90.49,94.64,4,Average performance,0,0,
458,37,9,Q2,2025,A,90.24,90.49,84.65,2,Excellent work,0,0,
459,37,10,Q1,2025,A,93.39,90.49,82.74,4,Needs support,0,0,
460,37,10,Q2,2025,A,93.39,90.49,96.92,3,Good progress,0,0,
461,37,4,Q1,2025,A,94.04,90.49,99.3,2,Average performance,1,0,
462,37,4,Q2,2025,A,94.04,90.49,88.08,4,Good progress,0,0,
463,37,15,Q1,2025,A,91.69,90.49,92.14,5,Excellent work,1,0,
464,37,15,Q2,2025,A,91.69,90.49,95.84,2,Needs support,1,0,
465,37,5,Q1,2025,A,91.62,90.49,81.82,3,Average performance,0,0,
466,37,5,Q2,2025,A,91.62,90.49,86.16,3,Average performance,0,0,
467,37,2,Q1,2025,A,91.16,90.49,88.36,5,Excellent work,1,0,
468,37,2,Q2,2025,A,91.16,90.49,99.29,1,Good progress,0,0,
469,38,9,Q1,2025,F,59.88,91.58,82.53,5,Excellent work,1,1,Counseling
470,38,9,Q2,2025,F,59.88,91.58,86.2,5,Good progress,1,1,Tutoring
471,38,12,Q1,2025,D,60.75,91.58,100.0,3,Good progress,1,1,Tutoring
472,38,12,Q2,2025,D,60.75,91.58,97.05,5,Needs support,1,1,Counseling
473,38,7,Q1,2025,D,62.78,91.58,89.59,5,Needs support,1,1,Study Group
474,38,7,Q2,2025,D,62.78,91.58,91.89,3,Excellent work,1,1,Tutoring
475,38,2,Q1,2025,D,62.02,91.58,99.39,4,Good progress,1,1,Study Group
476,38,2,Q2,2025,D,62.02,91.58,85.43,2,Excellent work,1,1,
477,38,15,Q1,2025,F,55.99,91.58,88.71,4,Excellent work,1,1,
478,38,15,Q2,2025,F,55.99,91.58,98.3,3,Average performance,1,1,
479,38,14,Q1,2025,F,57.64,91.58,99.6,5,Excellent work,1,1,Tutoring
480,38,14,Q2,2025,F,57.64,91.58,99.73,2,Average performance,1,1,
481,38,13,Q1,2025,F,59.91,91.58,96.56,2,Needs support,1,1,Study Group
482,38,13,Q2,2025,F,59.91,91.58,89.57,1,Good progress,1,1,Counseling
483,39,13,Q1,2025,F,55.55,83.3,75.93,5,Average performance,1,1,Study Group
484,39,13,Q2,2025,F,55.55,83.3,87.38,1,Excellent work,1,1,Study Group
485,39,11,Q1,2025,F,48.95,83.3,79.69,4,Excellent work,1,1,
486,39,11,Q2,2025,F,48.95,83.3,84.06,4,Good progress,1,1,Study Group
487,39,14,Q1,2025,F,51.74,83.3,80.56,1,Excellent work,1,1,Tutoring
488,39,14,Q2,2025,F,51.74,83.3,80.04,4,Excellent work,1,1,
489,39,7,Q1,2025,F,52.14,83.3,88.26,3,Needs support,1,1,Counseling
490,39,7,Q2,2025,F,52.14,83.3,79.29,4,Excellent work,1,1,
491,39,4,Q1,2025,F,52.8,83.3,87.99,3,Average performance,1,1,Tutoring
492,39,4,Q2,2025,F,52.8,83.3,73.55,4,Average performance,1,1,Tutoring
493,39,12,Q1,2025,F,56.55,83.3,92.91,3,Needs support,1,1,Study Group
494,39,12,Q2,2025,F,56.55,83.3,78.73,3,Excellent work,1,1,Counseling
495,40,4,Q1,2025,A,94.23,57.17,63.73,5,Needs support,1,1,
496,40,4,Q2,2025,A,94.23,57.17,64.69,1,Good progress,1,1,Counseling
497,40,12,Q1,2025,A,95.44,57.17,53.85,2,Excellent work,1,1,Tutoring
498,40,12,Q2,2025,A,95.44,57.17,60.61,1,Good progress,1,1,Study Group
499,40,3,Q1,2025,A,93.23,57.17,59.51,4,Good progress,1,1,Study Group
500,40,3,Q2,2025,A,93.23,57.17,65.93,1,Good progress,1,1,Tutoring
501,40,8,Q1,2025,A,95.89,57.17,66.31,1,Needs support,1,1,Study Group
502,40,8,Q2,2025,A,95.89,57.17,59.52,5,Needs support,1,1,Study Group
503,40,1,Q1,2025,A,95.18,57.17,64.92,4,Excellent work,1,1,Tutoring
504,40,1,Q2,2025,A,95.18,57.17,56.29,4,Average performance,1,1,Tutoring
505,41,15,Q1,2025,F,8.72,55.72,47.95,1,Average performance,1,1,Counseling
506,41,15,Q2,2025,F,8.72,55.72,62.76,4,Average performance,1,1,Tutoring
507,41,11,Q1,2025,F,9.74,55.72,59.71,2,Good progress,1,1,Tutoring
508,41,11,Q2,2025,F,9.74,55.72,59.06,3,Average performance,1,1,Study Group
509,41,9,Q1,2025,F,11.39,55.72,51.06,1,Average performance,1,1,
510,41,9,Q2,2025,F,11.39,55.72,46.16,4,Average performance,1,1,Study Group
511,41,10,Q1,2025,F,12.0,55.72,53.92,1,Average performance,1,1,Counseling
512,41,10,Q2,2025,F,12.0,55.72,52.16,4,Good progress,1,1,Tutoring
513,41,3,Q1,2025,F,15.33,55.72,46.99,1,Excellent work,1,1,
514,41,3,Q2,2025,F,15.33,55.72,46.72,5,Needs support,1,1,
515,42,6,Q1,2025,F,36.09,74.76,84.08,2,Needs support,1,1,
516,42,6,Q2,2025,F,36.09,74.76,79.16,5,Good progress,1,1,Counseling
517,42,8,Q1,2025,F,36.67,74.76,65.5,2,Needs support,1,1,Counseling
518,42,8,Q2,2025,F,36.67,74.76,76.81,3,Average performance,1,1,Study Group
519,42,10,Q1,2025,F,38.26,74.76,69.07,1,Excellent work,1,1,Counseling
520,42,10,Q2,2025,F,38.26,74.76,80.79,2,Average performance,1,1,Tutoring
521,42,9,Q1,2025,F,33.6,74.76,74.21,2,Excellent work,1,1,Study Group
522,42,9,Q2,2025,F,33.6,74.76,76.76,3,Excellent work,1,1,Counseling
523,42,4,Q1,2025,F,37.91,74.76,82.88,5,Excellent work,1,1,
524,42,4,Q2,2025,F,37.91,74.76,78.69,3,Average performance,1,1,Tutoring
525,42,15,Q1,2025,F,35.6,74.76,82.5,3,Good progress,1,1,
526,42,15,Q2,2025,F,35.6,74.76,67.86,1,Needs support,1,1,
527,42,12,Q1,2025,F,36.37,74.76,72.44,5,Excellent work,1,1,Counseling
528,42,12,Q2,2025,F,36.37,74.76,83.36,4,Needs support,1,1,Counseling
529,43,3,Q1,2025,A,90.28,74.28,67.89,3,Excellent work,1,1,
530,43,3,Q2,2025,A,90.28,74.28,80.0,3,Average performance,1,1,Study Group
531,43,8,Q1,2025,A,90.16,74.28,65.12,4,Good progress,1,1,
532,43,8,Q2,2025,A,90.16,74.28,71.02,1,Excellent work,1,1,Study Group
533,43,11,Q1,2025,B,89.47,74.28,80.08,3,Excellent work,1,1,Study Group
534,43,11,Q2,2025,B,89.47,74.28,74.54,5,Needs support,1,1,Counseling
535,43,2,Q1,2025,B,88.51,74.28,76.18,4,Average performance,1,1,Counseling
536,43,2,Q2,2025,B,88.51,74.28,78.55,1,Good progress,1,1,Counseling
537,43,9,Q1,2025,B,89.28,74.28,75.92,3,Average performance,1,1,Study Group
538,43,9,Q2,2025,B,89.28,74.28,69.12,4,Average performance,1,1,Counseling
539,43,4,Q1,2025,B,89.74,74.28,68.57,2,Good progress,1,1,
540,43,4,Q2,2025,B,89.74,74.28,67.59,2,Average performance,1,1,Tutoring
541,43,15,Q1,2025,B,89.46,74.28,67.76,3,Good progress,1,1,
542,43,15,Q2,2025,B,89.46,74.28,77.84,2,Good progress,1,1,
543,44,9,Q1,2025,A,90.85,93.97,86.25,5,Needs support,1,0,
544,44,9,Q2,2025,A,90.85,93.97,100.0,1,Needs support,1,0,
545,44,6,Q1,2025,B,89.91,93.97,100.0,3,Good progress,0,0,
546,44,6,Q2,2025,B,89.91,93.97,97.72,5,Needs support,1,0,
547,44,7,Q1,2025,A,92.26,93.97,87.26,3,Good progress,0,0,
548,44,7,Q2,2025,A,92.26,93.97,100.0,5,Excellent work,0,0,
549,44,5,Q1,2025,B,88.55,93.97,97.7,5,Good progress,1,0,
550,44,5,Q2,2025,B,88.55,93.97,100.0,4,Average performance,0,0,
551,44,4,Q1,2025,B,89.49,93.97,100.0,5,Needs support,1,0,
552,44,4,Q2,2025,B,89.49,93.97,100.0,3,Excellent work,0,0,
553,44,15,Q1,2025,A,92.98,93.97,100.0,4,Needs support,0,0,
554,44,15,Q2,2025,A,92.98,93.97,100.0,5,Good progress,0,0,
555,44,1,Q1,2025,A,91.13,93.97,89.97,4,Needs support,0,0,
556,44,1,Q2,2025,A,91.13,93.97,86.13,1,Excellent work,0,0,
557,44,2,Q1,2025,A,94.37,93.97,100.0,1,Good progress,0,0,
558,44,2,Q2,2025,A,94.37,93.97,92.08,5,Good progress,1,0,
559,45,8,Q1,2025,C,70.12,80.17,85.06,2,Excellent work,0,0,
560,45,8,Q2,2025,C,70.12,80.17,85.45,3,Average performance,0,0,
561,45,7,Q1,2025,C,73.45,80.17,70.8,4,Excellent work,1,0,
562,45,7,Q2,2025,C,73.45,80.17,70.25,5,Excellent work,1,0,
563,45,3,Q1,2025,C,72.62,80.17,85.86,2,Average performance,1,0,
564,45,3,Q2,2025,C,72.62,80.17,86.84,2,Good progress,0,0,
565,45,9,Q1,2025,C,72.17,80.17,70.41,2,Excellent work,0,0,
566,45,9,Q2,2025,C,72.17,80.17,80.92,2,Good progress,1,0,
567,45,12,Q1,2025,D,69.3,80.17,82.45,3,Average performance,1,1,Study Group
568,45,12,Q2,2025,D,69.3,80.17,85.16,2,Average performance,1,1,Study Group
569,45,11,Q1,2025,C,74.28,80.17,72.87,3,Good progress,0,0,
570,45,11,Q2,2025,C,74.28,80.17,79.67,5,Average performance,1,0,
571,46,5,Q1,2025,C,76.92,96.17,98.17,2,Good progress,1,0,
572,46,5,Q2,2025,C,76.92,96.17,100.0,2,Excellent work,1,0,
573,46,9,Q1,2025,C,77.27,96.17,93.68,1,Needs support,1,0,
574,46,9,Q2,2025,C,77.27,96.17,88.45,5,Good progress,0,0,
575,46,12,Q1,2025,C,78.08,96.17,89.57,2,Average performance,1,0,
576,46,12,Q2,2025,C,78.08,96.17,96.27,5,Needs support,1,0,
577,46,13,Q1,2025,C,76.44,96.17,94.98,4,Excellent work,1,0,
578,46,13,Q2,2025,C,76.44,96.17,96.2,5,Excellent work,0,0,
579,46,14,Q1,2025,C,77.21,96.17,89.84,2,Needs support,1,0,
580,46,14,Q2,2025,C,77.21,96.17,100.0,5,Needs support,0,0,
581,46,7,Q1,2025,C,75.75,96.17,100.0,3,Excellent work,1,0,
582,46,7,Q2,2025,C,75.75,96.17,91.25,1,Average performance,0,0,
583,46,4,Q1,2025,C,75.98,96.17,100.0,3,Average performance,0,0,
584,46,4,Q2,2025,C,75.98,96.17,94.7,3,Good progress,0,0,
585,47,3,Q1,2025,F,58.67,87.55,92.13,5,Good progress,1,1,
586,47,3,Q2,2025,F,58.67,87.55,96.68,4,Needs support,1,1,Study Group
587,47,10,Q1,2025,F,53.84,87.55,78.77,4,Average performance,1,1,
588,47,10,Q2,2025,F,53.84,87.55,97.29,2,Excellent work,1,1,Study Group
589,47,15,Q1,2025,F,53.83,87.55,94.08,4,Good progress,1,1,Counseling
590,47,15,Q2,2025,F,53.83,87.55,95.21,5,Excellent work,1,1,Tutoring
591,47,14,Q1,2025,F,59.81,87.55,85.31,2,Excellent work,1,1,
592,47,14,Q2,2025,F,59.81,87.55,79.08,1,Average performance,1,1,Counseling
593,47,7,Q1,2025,F,56.49,87.55,83.33,3,Needs support,1,1,Tutoring
594,47,7,Q2,2025,F,56.49,87.55,94.92,4,Average performance,1,1,Counseling
595,48,7,Q1,2025,F,59.41,91.96,83.99,5,Good progress,1,1,
596,48,7,Q2,2025,F,59.41,91.96,93.51,3,Good progress,1,1,Tutoring
597,48,5,Q1,2025,D,60.83,91.96,97.6,5,Good progress,1,1,
598,48,5,Q2,2025,D,60.83,91.96,89.26,2,Good progress,1,1,Counseling
599,48,2,Q1,2025,F,59.64,91.96,89.61,3,Excellent work,1,1,
600,48,2,Q2,2025,F,59.64,91.96,86.07,5,Average performance,1,1,Study Group
601,48,9,Q1,2025,D,60.64,91.96,85.33,1,Needs support,1,1,Tutoring
602,48,9,Q2,2025,D,60.64,91.96,88.65,3,Average performance,1,1,Counseling
603,48,8,Q1,2025,F,59.71,91.96,90.37,5,Good progress,1,1,
604,48,8,Q2,2025,F,59.71,91.96,82.61,4,Average performance,1,1,
605,48,14,Q1,2025,F,59.88,91.96,88.93,2,Good progress,1,1,Counseling
606,48,14,Q2,2025,F,59.88,91.96,83.14,3,Needs support,1,1,Counseling
607,48,12,Q1,2025,F,59.92,91.96,86.29,5,Excellent work,1,1,Tutoring
608,48,12,Q2,2025,F,59.92,91.96,85.15,4,Excellent work,1,1,Study Group
609,49,6,Q1,2025,C,71.28,97.56,100.0,2,Average performance,0,0,
610,49,6,Q2,2025,C,71.28,97.56,91.07,4,Excellent work,1,0,
611,49,10,Q1,2025,D,68.0,97.56,89.1,5,Good progress,1,1,Tutoring
612,49,10,Q2,2025,D,68.0,97.56,98.83,2,Excellent work,1,1,
613,49,15,Q1,2025,D,68.12,97.56,90.57,4,Average performance,1,1,Counseling
614,49,15,Q2,2025,D,68.12,97.56,96.8,2,Needs support,1,1,Tutoring
615,49,13,Q1,2025,D,68.64,97.56,100.0,1,Average performance,1,1,Tutoring
616,49,13,Q2,2025,D,68.64,97.56,98.11,2,Average performance,1,1,
617,49,5,Q1,2025,D,67.24,97.56,100.0,3,Excellent work,1,1,
618,49,5,Q2,2025,D,67.24,97.56,100.0,1,Good progress,1,1,
619,49,9,Q1,2025,C,70.75,97.56,100.0,5,Excellent work,1,0,
620,49,9,Q2,2025,C,70.75,97.56,95.24,5,Good progress,1,0,
621,49,12,Q1,2025,C,72.5,97.56,100.0,3,Needs support,1,0,
622,49,12,Q2,2025,C,72.5,97.56,100.0,5,Excellent work,0,0,
623,50,9,Q1,2025,A,91.14,92.96,86.21,5,Needs support,1,0,
624,50,9,Q2,2025,A,91.14,92.96,100.0,5,Needs support,0,0,
625,50,8,Q1,2025,A,91.45,92.96,90.6,1,Needs support,0,0,
626,50,8,Q2,2025,A,91.45,92.96,92.16,1,Needs support,0,0,
627,50,10,Q1,2025,A,92.3,92.96,87.4,5,Excellent work,1,0,
628,50,10,Q2,2025,A,92.3,92.96,95.94,2,Good progress,0,0,
629,50,5,Q1,2025,A,92.87,92.96,99.46,4,Excellent work,0,0,
630,50,5,Q2,2025,A,92.87,92.96,83.74,4,Needs support,0,0,
631,50,6,Q1,2025,A,92.81,92.96,84.3,3,Average performance,0,0,
632,50,6,Q2,2025,A,92.81,92.96,86.24,2,Needs support,1,0,
633,50,11,Q1,2025,B,87.65,92.96,90.23,1,Needs support,0,0,
634,50,11,Q2,2025,B,87.65,92.96,91.16,1,Needs support,0,0,
635,50,4,Q1,2025,A,92.14,92.96,88.96,4,Needs support,0,0,
636,50,4,Q2,2025,A,92.14,92.96,90.63,5,Average performance,0,0,
637,50,2,Q1,2025,A,91.64,92.96,89.97,3,Good progress,0,0,
638,50,2,Q2,2025,A,91.64,92.96,100.0,2,Good progress,0,0,
639,51,4,Q1,2025,C,72.29,76.5,79.22,5,Average performance,1,1,Tutoring
640,51,4,Q2,2025,C,72.29,76.5,67.53,5,Excellent work,1,1,
641,51,10,Q1,2025,C,73.54,76.5,83.05,4,Average performance,1,1,Tutoring
642,51,10,Q2,2025,C,73.54,76.5,75.03,1,Needs support,1,1,
643,51,3,Q1,2025,C,71.23,76.5,83.54,5,Needs support,1,1,Tutoring
644,51,3,Q2,2025,C,71.23,76.5,70.72,3,Good progress,1,1,Study Group
645,51,1,Q1,2025,C,72.11,76.5,72.28,4,Good progress,1,1,
646,51,1,Q2,2025,C,72.11,76.5,85.84,5,Average performance,1,1,Tutoring
647,51,8,Q1,2025,C,75.22,76.5,81.94,2,Needs support,1,1,Counseling
648,51,8,Q2,2025,C,75.22,76.5,72.35,1,Good progress,1,1,Tutoring
649,52,12,Q1,2025,A,93.75,55.04,52.03,1,Good progress,1,1,Study Group
650,52,12,Q2,2025,A,93.75,55.04,64.95,3,Excellent work,1,1,Study Group
651,52,3,Q1,2025,A,93.67,55.04,57.46,5,Average performance,1,1,Tutoring
652,52,3,Q2,2025,A,93.67,55.04,56.69,4,Average performance,1,1,Study Group
653,52,1,Q1,2025,A,94.76,55.04,50.75,3,Excellent work,1,1,Study Group
654,52,1,Q2,2025,A,94.76,55.04,48.18,2,Needs support,1,1,Tutoring
655,52,4,Q1,2025,A,92.59,55.04,61.79,2,Average performance,1,1,Study Group
656,52,4,Q2,2025,A,92.59,55.04,55.38,2,Good progress,1,1,
657,52,10,Q1,2025,A,92.1,55.04,53.17,5,Needs support,1,1,Study Group
658,52,10,Q2,2025,A,92.1,55.04,51.45,1,Average performance,1,1,
659,52,6,Q1,2025,A,93.65,55.04,64.85,3,Needs support,1,1,Counseling
660,52,6,Q2,2025,A,93.65,55.04,47.21,5,Average performance,1,1,Tutoring
661,52,14,Q1,2025,A,93.16,55.04,56.83,2,Needs support,1,1,Tutoring
662,52,14,Q2,2025,A,93.16,55.04,57.29,3,Average performance,1,1,Counseling
663,52,7,Q1,2025,A,92.25,55.04,59.96,2,Needs support,1,1,Tutoring
664,52,7,Q2,2025,A,92.25,55.04,58.87,3,Average performance,1,1,Counseling
665,53,9,Q1,2025,C,76.62,92.32,99.55,4,Average performance,0,0,
666,53,9,Q2,2025,C,76.62,92.32,93.98,1,Good progress,1,0,
667,53,10,Q1,2025,C,73.99,92.32,94.38,4,Average performance,1,0,
668,53,10,Q2,2025,C,73.99,92.32,94.15,5,Needs support,1,0,
669,53,13,Q1,2025,C,75.51,92.32,98.17,4,Excellent work,0,0,
670,53,13,Q2,2025,C,75.51,92.32,99.38,5,Excellent work,0,0,
