EnrollmentID,StudentID,ClassID,EnrollmentDate,WithdrawalDate,IsActive,EnrollmentStatus
732,119,5,2023-07-21,,1,Active
733,119,7,2023-07-21,,1,Active
734,119,12,2023-07-21,,1,Active
735,119,9,2023-07-21,,1,Active
736,119,15,2023-07-21,,1,Active
737,119,8,2023-07-21,,1,Active
738,120,10,2024-05-10,,1,Active
739,120,8,2024-05-10,,1,Active
740,120,5,2024-05-10,,1,Active
741,120,13,2024-05-10,,1,Active
742,120,2,2024-05-10,,1,Active
743,120,9,2024-05-10,,1,Active
744,121,11,2022-12-15,,1,Active
745,121,9,2022-12-15,,1,Active
746,121,2,2022-12-15,,1,Active
747,121,7,2022-12-15,,1,Active
748,121,8,2022-12-15,,1,Active
749,122,9,2022-11-04,,1,Active
750,122,8,2022-11-04,,1,Active
751,122,14,2022-11-04,,1,Active
752,122,2,2022-11-04,,1,Active
753,122,4,2022-11-04,,1,Active
754,122,13,2022-11-04,,1,Active
755,122,12,2022-11-04,,1,Active
756,122,15,2022-11-04,,1,Active
757,123,3,2023-12-04,,1,Active
758,123,6,2023-12-04,,1,Active
759,123,7,2023-12-04,,1,Active
760,123,13,2023-12-04,,1,Active
761,123,9,2023-12-04,,1,Active
762,124,12,2024-01-20,,1,Active
763,124,9,2024-01-20,,1,Active
764,124,13,2024-01-20,,1,Active
765,124,15,2024-01-20,,1,Active
766,124,7,2024-01-20,,1,Active
767,124,11,2024-01-20,,1,Active
768,124,6,2024-01-20,,1,Active
769,124,8,2024-01-20,,1,Active
770,125,13,2023-01-06,,1,Active
771,125,7,2023-01-06,,1,Active
772,125,15,2023-01-06,,1,Active
773,125,4,2023-01-06,,1,Active
774,125,14,2023-01-06,,1,Active
775,125,10,2023-01-06,,1,Active
776,125,8,2023-01-06,,1,Active
777,126,1,2023-07-19,,1,Active
778,126,15,2023-07-19,,1,Active
779,126,3,2023-07-19,,1,Active
780,126,5,2023-07-19,,1,Active
781,126,10,2023-07-19,,1,Active
782,126,2,2023-07-19,,1,Active
783,126,8,2023-07-19,,1,Active
784,126,13,2023-07-19,,1,Active
785,127,9,2023-08-07,,1,Active
786,127,15,2023-08-07,,1,Active
787,127,2,2023-08-07,,1,Active
788,127,5,2023-08-07,,1,Active
789,127,13,2023-08-07,,1,Active
790,127,1,2023-08-07,,1,Active
791,127,4,2023-08-07,,1,Active
792,127,12,2023-08-07,,1,Active
793,129,14,2024-02-12,,1,Active
794,129,11,2024-02-12,,1,Active
795,129,3,2024-02-12,,1,Active
796,129,1,2024-02-12,,1,Active
797,129,9,2024-02-12,,1,Active
798,129,8,2024-02-12,,1,Active
799,130,13,2022-10-10,,1,Active
800,130,1,2022-10-10,,1,Active
801,130,9,2022-10-10,,1,Active
802,130,7,2022-10-10,,1,Active
803,130,8,2022-10-10,,1,Active
804,130,14,2022-10-10,,1,Active
805,131,5,2024-05-05,,1,Active
806,131,10,2024-05-05,,1,Active
807,131,12,2024-05-05,,1,Active
808,131,2,2024-05-05,,1,Active
809,131,4,2024-05-05,,1,Active
810,131,3,2024-05-05,,1,Active
811,131,15,2024-05-05,,1,Active
812,132,11,2023-07-03,,1,Active
813,132,4,2023-07-03,,1,Active
814,132,12,2023-07-03,,1,Active
815,132,8,2023-07-03,,1,Active
816,132,14,2023-07-03,,1,Active
817,132,5,2023-07-03,,1,Active
818,133,4,2024-04-17,,1,Active
819,133,13,2024-04-17,,1,Active
820,133,12,2024-04-17,,1,Active
821,133,6,2024-04-17,,1,Active
822,133,9,2024-04-17,,1,Active
823,133,8,2024-04-17,,1,Active
824,133,3,2024-04-17,,1,Active
825,133,2,2024-04-17,,1,Active
826,134,11,2022-07-21,,1,Active
827,134,12,2022-07-21,,1,Active
828,134,1,2022-07-21,,1,Active
829,134,14,2022-07-21,,1,Active
830,134,8,2022-07-21,,1,Active
831,134,3,2022-07-21,,1,Active
832,134,4,2022-07-21,,1,Active
833,135,2,2023-09-26,,1,Active
834,135,12,2023-09-26,,1,Active
835,135,8,2023-09-26,,1,Active
836,135,7,2023-09-26,,1,Active
837,135,6,2023-09-26,,1,Active
838,135,14,2023-09-26,,1,Active
839,135,13,2023-09-26,,1,Active
840,136,1,2023-05-14,,1,Active
841,136,10,2023-05-14,,1,Active
842,136,15,2023-05-14,,1,Active
843,136,2,2023-05-14,,1,Active
844,136,13,2023-05-14,,1,Active
845,136,6,2023-05-14,,1,Active
846,136,12,2023-05-14,,1,Active
847,136,8,2023-05-14,,1,Active
848,137,12,2023-02-26,,1,Active
849,137,4,2023-02-26,,1,Active
850,137,7,2023-02-26,,1,Active
851,137,3,2023-02-26,,1,Active
852,137,8,2023-02-26,,1,Active
853,137,6,2023-02-26,,1,Active
854,137,2,2023-02-26,,1,Active
855,137,15,2023-02-26,,1,Active
856,138,2,2023-03-29,,1,Active
857,138,15,2023-03-29,,1,Active
858,138,7,2023-03-29,,1,Active
859,138,1,2023-03-29,,1,Active
860,138,8,2023-03-29,,1,Active
861,138,13,2023-03-29,,1,Active
862,138,10,2023-03-29,,1,Active
863,139,1,2022-08-20,,1,Active
864,139,8,2022-08-20,,1,Active
865,139,12,2022-08-20,,1,Active
866,139,4,2022-08-20,,1,Active
867,139,6,2022-08-20,,1,Active
868,140,3,2023-03-27,,1,Active
869,140,2,2023-03-27,,1,Active
870,140,15,2023-03-27,,1,Active
871,140,11,2023-03-27,,1,Active
872,140,10,2023-03-27,,1,Active
873,141,15,2023-05-14,,1,Active
874,141,7,2023-05-14,,1,Active
875,141,11,2023-05-14,,1,Active
876,141,1,2023-05-14,,1,Active
877,141,14,2023-05-14,,1,Active
878,142,3,2022-07-01,,1,Active
879,142,7,2022-07-01,,1,Active
880,142,9,2022-07-01,,1,Active
881,142,15,2022-07-01,,1,Active
882,142,11,2022-07-01,,1,Active
883,142,1,2022-07-01,,1,Active
884,143,12,2022-09-21,,1,Active
885,143,11,2022-09-21,,1,Active
886,143,13,2022-09-21,,1,Active
887,143,8,2022-09-21,,1,Active
888,143,1,2022-09-21,,1,Active
889,144,10,2022-10-08,,1,Active
890,144,1,2022-10-08,,1,Active
891,144,5,2022-10-08,,1,Active
892,144,14,2022-10-08,,1,Active
893,144,4,2022-10-08,,1,Active
894,144,3,2022-10-08,,1,Active
895,144,12,2022-10-08,,1,Active
896,145,7,2023-08-29,,1,Active
897,145,11,2023-08-29,,1,Active
898,145,10,2023-08-29,,1,Active
899,145,3,2023-08-29,,1,Active
900,145,14,2023-08-29,,1,Active
901,145,2,2023-08-29,,1,Active
902,145,6,2023-08-29,,1,Active
903,146,15,2023-01-04,,1,Active
904,146,1,2023-01-04,,1,Active
905,146,7,2023-01-04,,1,Active
906,146,11,2023-01-04,,1,Active
907,146,13,2023-01-04,,1,Active
908,147,15,2022-12-03,,1,Active
909,147,4,2022-12-03,,1,Active
910,147,6,2022-12-03,,1,Active
911,147,13,2022-12-03,,1,Active
912,147,12,2022-12-03,,1,Active
913,147,3,2022-12-03,,1,Active
914,147,11,2022-12-03,,1,Active
915,148,6,2022-08-20,,1,Active
916,148,12,2022-08-20,,1,Active
917,148,7,2022-08-20,,1,Active
918,148,4,2022-08-20,,1,Active
919,148,15,2022-08-20,,1,Active
920,148,9,2022-08-20,,1,Active
921,148,11,2022-08-20,,1,Active
922,149,3,2023-04-12,,1,Active
923,149,7,2023-04-12,,1,Active
924,149,6,2023-04-12,,1,Active
925,149,10,2023-04-12,,1,Active
926,149,2,2023-04-12,,1,Active
927,149,4,2023-04-12,,1,Active
928,151,6,2023-01-03,,1,Active
929,151,3,2023-01-03,,1,Active
930,151,14,2023-01-03,,1,Active
931,151,5,2023-01-03,,1,Active
932,151,10,2023-01-03,,1,Active
933,151,13,2023-01-03,,1,Active
934,151,7,2023-01-03,,1,Active
935,151,1,2023-01-03,,1,Active
936,152,7,2024-02-18,,1,Active
937,152,15,2024-02-18,,1,Active
938,152,14,2024-02-18,,1,Active
939,152,12,2024-02-18,,1,Active
940,152,3,2024-02-18,,1,Active
941,152,10,2024-02-18,,1,Active
942,152,5,2024-02-18,,1,Active
943,153,1,2023-08-27,,1,Active
944,153,11,2023-08-27,,1,Active
945,153,10,2023-08-27,,1,Active
946,153,14,2023-08-27,,1,Active
947,153,9,2023-08-27,,1,Active
948,154,4,2023-07-19,,1,Active
949,154,14,2023-07-19,,1,Active
950,154,2,2023-07-19,,1,Active
951,154,1,2023-07-19,,1,Active
952,154,3,2023-07-19,,1,Active
953,154,13,2023-07-19,,1,Active
954,155,2,2022-11-20,,1,Active
955,155,5,2022-11-20,,1,Active
956,155,10,2022-11-20,,1,Active
957,155,12,2022-11-20,,1,Active
958,155,3,2022-11-20,,1,Active
959,155,8,2022-11-20,,1,Active
960,155,15,2022-11-20,,1,Active
961,155,6,2022-11-20,,1,Active
962,156,6,2024-02-09,,1,Active
963,156,13,2024-02-09,,1,Active
964,156,5,2024-02-09,,1,Active
965,156,2,2024-02-09,,1,Active
966,156,1,2024-02-09,,1,Active
967,156,9,2024-02-09,,1,Active
968,157,6,2023-01-26,,1,Active
969,157,15,2023-01-26,,1,Active
970,157,12,2023-01-26,,1,Active
971,157,7,2023-01-26,,1,Active
972,157,4,2023-01-26,,1,Active
973,157,13,2023-01-26,,1,Active
974,157,1,2023-01-26,,1,Active
975,158,11,2023-04-21,,1,Active
976,158,3,2023-04-21,,1,Active
977,158,6,2023-04-21,,1,Active
978,158,8,2023-04-21,,1,Active
979,158,9,2023-04-21,,1,Active
980,158,1,2023-04-21,,1,Active
981,158,5,2023-04-21,,1,Active
982,159,11,2024-04-06,,1,Active
983,159,7,2024-04-06,,1,Active
984,159,4,2024-04-06,,1,Active
985,159,1,2024-04-06,,1,Active
986,159,5,2024-04-06,,1,Active
987,159,15,2024-04-06,,1,Active
988,159,3,2024-04-06,,1,Active
989,159,10,2024-04-06,,1,Active
990,160,5,2022-11-01,,1,Active
991,160,15,2022-11-01,,1,Active
992,160,9,2022-11-01,,1,Active
993,160,11,2022-11-01,,1,Active
994,160,8,2022-11-01,,1,Active
995,161,8,2023-05-20,,1,Active
996,161,10,2023-05-20,,1,Active
997,161,12,2023-05-20,,1,Active
998,161,5,2023-05-20,,1,Active
999,161,4,2023-05-20,,1,Active
1000,161,9,2023-05-20,,1,Active
1001,161,15,2023-05-20,,1,Active
1002,162,8,2023-03-27,,1,Active
1003,162,3,2023-03-27,,1,Active
1004,162,6,2023-03-27,,1,Active
1005,162,14,2023-03-27,,1,Active
1006,162,11,2023-03-27,,1,Active
1007,162,15,2023-03-27,,1,Active
1008,162,13,2023-03-27,,1,Active
1009,163,1,2023-12-08,,1,Active
1010,163,7,2023-12-08,,1,Active
1011,163,9,2023-12-08,,1,Active
1012,163,5,2023-12-08,,1,Active
1013,163,15,2023-12-08,,1,Active
1014,163,6,2023-12-08,,1,Active
1015,164,15,2022-12-01,,1,Active
1016,164,1,2022-12-01,,1,Active
1017,164,14,2022-12-01,,1,Active
1018,164,5,2022-12-01,,1,Active
1019,164,11,2022-12-01,,1,Active
1020,165,12,2023-08-08,,1,Active
1021,165,10,2023-08-08,,1,Active
1022,165,8,2023-08-08,,1,Active
1023,165,15,2023-08-08,,1,Active
1024,165,5,2023-08-08,,1,Active
1025,165,13,2023-08-08,,1,Active
1026,166,9,2022-07-28,,1,Active
1027,166,10,2022-07-28,,1,Active
1028,166,11,2022-07-28,,1,Active
1029,166,7,2022-07-28,,1,Active
1030,166,2,2022-07-28,,1,Active
1031,166,1,2022-07-28,,1,Active
1032,166,13,2022-07-28,,1,Active
1033,167,14,2024-02-07,,1,Active
1034,167,2,2024-02-07,,1,Active
1035,167,3,2024-02-07,,1,Active
1036,167,15,2024-02-07,,1,Active
1037,167,5,2024-02-07,,1,Active
1038,167,7,2024-02-07,,1,Active
1039,167,12,2024-02-07,,1,Active
1040,168,1,2023-08-28,,1,Active
1041,168,6,2023-08-28,,1,Active
1042,168,11,2023-08-28,,1,Active
1043,168,8,2023-08-28,,1,Active
1044,168,4,2023-08-28,,1,Active
1045,168,5,2023-08-28,,1,Active
1046,169,2,2023-05-12,,1,Active
1047,169,9,2023-05-12,,1,Active
1048,169,8,2023-05-12,,1,Active
1049,169,3,2023-05-12,,1,Active
1050,169,1,2023-05-12,,1,Active
1051,169,4,2023-05-12,,1,Active
1052,169,5,2023-05-12,,1,Active
1053,169,14,2023-05-12,,1,Active
1054,170,4,2023-08-08,,1,Active
1055,170,5,2023-08-08,,1,Active
1056,170,14,2023-08-08,,1,Active
1057,170,7,2023-08-08,,1,Active
1058,170,9,2023-08-08,,1,Active
1059,170,12,2023-08-08,,1,Active
1060,170,10,2023-08-08,,1,Active
1061,170,1,2023-08-08,,1,Active
1062,171,14,2023-02-20,,1,Active
1063,171,3,2023-02-20,,1,Active
1064,171,13,2023-02-20,,1,Active
1065,171,1,2023-02-20,,1,Active
1066,171,10,2023-02-20,,1,Active
1067,171,11,2023-02-20,,1,Active
1068,171,7,2023-02-20,,1,Active
1069,171,5,2023-02-20,,1,Active
1070,172,1,2022-08-04,,1,Active
1071,172,13,2022-08-04,,1,Active
1072,172,8,2022-08-04,,1,Active
1073,172,5,2022-08-04,,1,Active
1074,172,9,2022-08-04,,1,Active
1075,172,11,2022-08-04,,1,Active
1076,173,8,2023-02-25,,1,Active
1077,173,11,2023-02-25,,1,Active
1078,173,9,2023-02-25,,1,Active
1079,173,12,2023-02-25,,1,Active
1080,173,14,2023-02-25,,1,Active
1081,174,5,2023-07-15,,1,Active
1082,174,8,2023-07-15,,1,Active
1083,174,4,2023-07-15,,1,Active
1084,174,7,2023-07-15,,1,Active
1085,174,3,2023-07-15,,1,Active
1086,175,8,2023-04-26,,1,Active
1087,175,15,2023-04-26,,1,Active
1088,175,13,2023-04-26,,1,Active
1089,175,5,2023-04-26,,1,Active
1090,175,2,2023-04-26,,1,Active
1091,175,12,2023-04-26,,1,Active
1092,175,11,2023-04-26,,1,Active
1093,175,4,2023-04-26,,1,Active
1094,176,12,2023-10-29,,1,Active
1095,176,10,2023-10-29,,1,Active
1096,176,1,2023-10-29,,1,Active
1097,176,5,2023-10-29,,1,Active
1098,176,15,2023-10-29,,1,Active
1099,177,1,2022-06-28,,1,Active
1100,177,3,2022-06-28,,1,Active
1101,177,9,2022-06-28,,1,Active
1102,177,15,2022-06-28,,1,Active
1103,177,8,2022-06-28,,1,Active
1104,177,12,2022-06-28,,1,Active
1105,177,6,2022-06-28,,1,Active
1106,178,8,2023-07-04,,1,Active
1107,178,5,2023-07-04,,1,Active
1108,178,1,2023-07-04,,1,Active
1109,178,13,2023-07-04,,1,Active
1110,178,14,2023-07-04,,1,Active
1111,179,5,2023-01-10,,1,Active
1112,179,4,2023-01-10,,1,Active
1113,179,8,2023-01-10,,1,Active
1114,179,1,2023-01-10,,1,Active
1115,179,6,2023-01-10,,1,Active
1116,181,4,2022-08-10,,1,Active
1117,181,7,2022-08-10,,1,Active
1118,181,1,2022-08-10,,1,Active
1119,181,13,2022-08-10,,1,Active
1120,181,3,2022-08-10,,1,Active
1121,182,6,2022-06-30,,1,Active
1122,182,15,2022-06-30,,1,Active
1123,182,8,2022-06-30,,1,Active
1124,182,4,2022-06-30,,1,Active
1125,182,3,2022-06-30,,1,Active
1126,182,10,2022-06-30,,1,Active
1127,183,14,2024-04-06,,1,Active
1128,183,15,2024-04-06,,1,Active
1129,183,12,2024-04-06,,1,Active
1130,183,7,2024-04-06,,1,Active
1131,183,13,2024-04-06,,1,Active
1132,183,8,2024-04-06,,1,Active
1133,183,2,2024-04-06,,1,Active
1134,184,5,2024-04-30,,1,Active
1135,184,11,2024-04-30,,1,Active
1136,184,15,2024-04-30,,1,Active
1137,184,13,2024-04-30,,1,Active
1138,184,2,2024-04-30,,1,Active
1139,184,7,2024-04-30,,1,Active
1140,185,13,2023-05-04,,1,Active
1141,185,1,2023-05-04,,1,Active
1142,185,5,2023-05-04,,1,Active
1143,185,2,2023-05-04,,1,Active
1144,185,9,2023-05-04,,1,Active
1145,185,12,2023-05-04,,1,Active
1146,186,8,2024-05-14,,1,Active
1147,186,6,2024-05-14,,1,Active
1148,186,10,2024-05-14,,1,Active
1149,186,15,2024-05-14,,1,Active
1150,186,13,2024-05-14,,1,Active
1151,186,11,2024-05-14,,1,Active
1152,186,1,2024-05-14,,1,Active
1153,186,5,2024-05-14,,1,Active
1154,187,12,2022-12-20,,1,Active
1155,187,5,2022-12-20,,1,Active
1156,187,8,2022-12-20,,1,Active
1157,187,4,2022-12-20,,1,Active
1158,187,7,2022-12-20,,1,Active
1159,187,15,2022-12-20,,1,Active
1160,187,13,2022-12-20,,1,Active
1161,187,9,2022-12-20,,1,Active
1162,188,13,2022-07-21,,1,Active
1163,188,4,2022-07-21,,1,Active
1164,188,10,2022-07-21,,1,Active
1165,188,5,2022-07-21,,1,Active
1166,188,2,2022-07-21,,1,Active
1167,188,3,2022-07-21,,1,Active
1168,188,12,2022-07-21,,1,Active
1169,188,15,2022-07-21,,1,Active
1170,189,9,2023-06-16,,1,Active
1171,189,12,2023-06-16,,1,Active
1172,189,14,2023-06-16,,1,Active
1173,189,13,2023-06-16,,1,Active
1174,189,4,2023-06-16,,1,Active
1175,190,1,2023-11-18,,1,Active
1176,190,7,2023-11-18,,1,Active
1177,190,10,2023-11-18,,1,Active
1178,190,4,2023-11-18,,1,Active
1179,190,12,2023-11-18,,1,Active
1180,190,5,2023-11-18,,1,Active
1181,190,15,2023-11-18,,1,Active
1182,191,14,2023-11-24,,1,Active
1183,191,2,2023-11-24,,1,Active
1184,191,9,2023-11-24,,1,Active
1185,191,8,2023-11-24,,1,Active
1186,191,6,2023-11-24,,1,Active
1187,191,7,2023-11-24,,1,Active
1188,191,15,2023-11-24,,1,Active
1189,192,2,2023-03-07,,1,Active
1190,192,1,2023-03-07,,1,Active
1191,192,13,2023-03-07,,1,Active
1192,192,10,2023-03-07,,1,Active
1193,192,5,2023-03-07,,1,Active
1194,193,5,2023-08-12,,1,Active
1195,193,12,2023-08-12,,1,Active
1196,193,1,2023-08-12,,1,Active
1197,193,10,2023-08-12,,1,Active
1198,193,6,2023-08-12,,1,Active
1199,193,11,2023-08-12,,1,Active
1200,193,13,2023-08-12,,1,Active
1201,193,14,2023-08-12,,1,Active
1202,194,6,2023-08-24,,1,Active
1203,194,10,2023-08-24,,1,Active
1204,194,8,2023-08-24,,1,Active
1205,194,9,2023-08-24,,1,Active
1206,194,1,2023-08-24,,1,Active
1207,195,5,2023-02-03,,1,Active
1208,195,10,2023-02-03,,1,Active
1209,195,2,2023-02-03,,1,Active
1210,195,3,2023-02-03,,1,Active
1211,195,1,2023-02-03,,1,Active
1212,196,5,2023-10-04,,1,Active
1213,196,10,2023-10-04,,1,Active
1214,196,4,2023-10-04,,1,Active
1215,196,6,2023-10-04,,1,Active
1216,196,12,2023-10-04,,1,Active
1217,196,9,2023-10-04,,1,Active
1218,196,2,2023-10-04,,1,Active
1219,196,8,2023-10-04,,1,Active
1220,197,11,2023-08-10,,1,Active
1221,197,6,2023-08-10,,1,Active
1222,197,1,2023-08-10,,1,Active
1223,197,7,2023-08-10,,1,Active
1224,197,12,2023-08-10,,1,Active
1225,197,8,2023-08-10,,1,Active
1226,198,14,2023-02-07,,1,Active
1227,198,2,2023-02-07,,1,Active
1228,198,8,2023-02-07,,1,Active
1229,198,1,2023-02-07,,1,Active
1230,198,15,2023-02-07,,1,Active
1231,198,11,2023-02-07,,1,Active
1232,198,9,2023-02-07,,1,Active
1233,199,7,2023-03-22,,1,Active
1234,199,4,2023-03-22,,1,Active
1235,199,1,2023-03-22,,1,Active
1236,199,9,2023-03-22,,1,Active
1237,199,15,2023-03-22,,1,Active
1238,199,12,2023-03-22,,1,Active
1239,200,4,2023-07-18,,1,Active
1240,200,5,2023-07-18,,1,Active
1241,200,1,2023-07-18,,1,Active
1242,200,15,2023-07-18,,1,Active
1243,200,8,2023-07-18,,1,Active
1244,200,11,2023-07-18,,1,Active
1245,201,13,2023-03-31,,1,Active
1246,201,10,2023-03-31,,1,Active
1247,201,9,2023-03-31,,1,Active
1248,201,14,2023-03-31,,1,Active
1249,201,11,2023-03-31,,1,Active
1250,201,7,2023-03-31,,1,Active
1251,202,1,2023-08-16,,1,Active
1252,202,6,2023-08-16,,1,Active
1253,202,13,2023-08-16,,1,Active
1254,202,14,2023-08-16,,1,Active
1255,202,9,2023-08-16,,1,Active
1256,203,13,2022-09-05,,1,Active
1257,203,9,2022-09-05,,1,Active
1258,203,11,2022-09-05,,1,Active
1259,203,1,2022-09-05,,1,Active
1260,203,3,2022-09-05,,1,Active
1261,203,12,2022-09-05,,1,Active
1262,205,14,2023-04-12,,1,Active
1263,205,15,2023-04-12,,1,Active
1264,205,2,2023-04-12,,1,Active
1265,205,11,2023-04-12,,1,Active
1266,205,12,2023-04-12,,1,Active
1267,205,4,2023-04-12,,1,Active
1268,205,8,2023-04-12,,1,Active
1269,206,3,2023-07-28,,1,Active
1270,206,14,2023-07-28,,1,Active
1271,206,7,2023-07-28,,1,Active
1272,206,15,2023-07-28,,1,Active
1273,206,11,2023-07-28,,1,Active
1274,207,10,2023-02-25,,1,Active
1275,207,6,2023-02-25,,1,Active
1276,207,1,2023-02-25,,1,Active
1277,207,12,2023-02-25,,1,Active
1278,207,11,2023-02-25,,1,Active
1279,207,7,2023-02-25,,1,Active
1280,207,9,2023-02-25,,1,Active
1281,208,15,2023-12-05,,1,Active
1282,208,9,2023-12-05,,1,Active
1283,208,3,2023-12-05,,1,Active
1284,208,8,2023-12-05,,1,Active
1285,208,13,2023-12-05,,1,Active
1286,209,15,2023-10-12,,1,Active
1287,209,4,2023-10-12,,1,Active
1288,209,5,2023-10-12,,1,Active
1289,209,10,2023-10-12,,1,Active
1290,209,3,2023-10-12,,1,Active
1291,210,15,2023-06-19,,1,Active
1292,210,7,2023-06-19,,1,Active
1293,210,12,2023-06-19,,1,Active
1294,210,1,2023-06-19,,1,Active
1295,210,10,2023-06-19,,1,Active
1296,211,2,2024-03-24,,1,Active
1297,211,4,2024-03-24,,1,Active
1298,211,10,2024-03-24,,1,Active
1299,211,9,2024-03-24,,1,Active
1300,211,6,2024-03-24,,1,Active
1301,212,15,2024-04-30,,1,Active
1302,212,11,2024-04-30,,1,Active
1303,212,3,2024-04-30,,1,Active
1304,212,4,2024-04-30,,1,Active
1305,212,9,2024-04-30,,1,Active
1306,212,2,2024-04-30,,1,Active
1307,212,5,2024-04-30,,1,Active
1308,212,7,2024-04-30,,1,Active
1309,213,4,2024-01-01,,1,Active
1310,213,14,2024-01-01,,1,Active
1311,213,1,2024-01-01,,1,Active
1312,213,13,2024-01-01,,1,Active
1313,213,8,2024-01-01,,1,Active
1314,213,3,2024-01-01,,1,Active
1315,213,10,2024-01-01,,1,Active
1316,214,6,2023-08-20,,1,Active
1317,214,11,2023-08-20,,1,Active
1318,214,4,2023-08-20,,1,Active
1319,214,8,2023-08-20,,1,Active
1320,214,13,2023-08-20,,1,Active
1321,215,4,2023-11-27,,1,Active
1322,215,14,2023-11-27,,1,Active
1323,215,2,2023-11-27,,1,Active
1324,215,6,2023-11-27,,1,Active
1325,215,3,2023-11-27,,1,Active
1326,215,10,2023-11-27,,1,Active
1327,215,5,2023-11-27,,1,Active
1328,216,1,2023-05-08,,1,Active
1329,216,14,2023-05-08,,1,Active
1330,216,13,2023-05-08,,1,Active
1331,216,7,2023-05-08,,1,Active
1332,216,10,2023-05-08,,1,Active
1333,216,8,2023-05-08,,1,Active
1334,216,2,2023-05-08,,1,Active
1335,216,6,2023-05-08,,1,Active
1336,217,7,2023-03-17,,1,Active
1337,217,2,2023-03-17,,1,Active
1338,217,3,2023-03-17,,1,Active
1339,217,5,2023-03-17,,1,Active
1340,217,14,2023-03-17,,1,Active
1341,217,1,2023-03-17,,1,Active
1342,217,4,2023-03-17,,1,Active
1343,218,8,2023-04-27,,1,Active
1344,218,14,2023-04-27,,1,Active
1345,218,3,2023-04-27,,1,Active
1346,218,9,2023-04-27,,1,Active
1347,218,1,2023-04-27,,1,Active
1348,218,10,2023-04-27,,1,Active
1349,218,11,2023-04-27,,1,Active
1350,219,1,2023-10-23,,1,Active
1351,219,8,2023-10-23,,1,Active
1352,219,4,2023-10-23,,1,Active
1353,219,14,2023-10-23,,1,Active
1354,219,2,2023-10-23,,1,Active
1355,219,3,2023-10-23,,1,Active
1356,220,10,2023-02-18,,1,Active
1357,220,4,2023-02-18,,1,Active
1358,220,8,2023-02-18,,1,Active
1359,220,2,2023-02-18,,1,Active
1360,220,13,2023-02-18,,1,Active
1361,220,7,2023-02-18,,1,Active
1362,220,14,2023-02-18,,1,Active
1363,221,13,2024-02-11,,1,Active
1364,221,14,2024-02-11,,1,Active
1365,221,4,2024-02-11,,1,Active
1366,221,15,2024-02-11,,1,Active
1367,221,7,2024-02-11,,1,Active
1368,221,9,2024-02-11,,1,Active
1369,222,10,2023-05-21,,1,Active
1370,222,13,2023-05-21,,1,Active
1371,222,12,2023-05-21,,1,Active
1372,222,5,2023-05-21,,1,Active
1373,222,3,2023-05-21,,1,Active
1374,222,15,2023-05-21,,1,Active
1375,223,9,2023-01-24,,1,Active
1376,223,1,2023-01-24,,1,Active
1377,223,7,2023-01-24,,1,Active
1378,223,14,2023-01-24,,1,Active
1379,223,5,2023-01-24,,1,Active
1380,224,10,2023-01-23,,1,Active
1381,224,11,2023-01-23,,1,Active
1382,224,14,2023-01-23,,1,Active
1383,224,9,2023-01-23,,1,Active
1384,224,13,2023-01-23,,1,Active
1385,224,3,2023-01-23,,1,Active
1386,224,6,2023-01-23,,1,Active
1387,225,12,2024-01-27,,1,Active
1388,225,7,2024-01-27,,1,Active
1389,225,5,2024-01-27,,1,Active
1390,225,1,2024-01-27,,1,Active
1391,225,6,2024-01-27,,1,Active
1392,225,3,2024-01-27,,1,Active
1393,225,13,2024-01-27,,1,Active
1394,226,12,2022-11-24,,1,Active
1395,226,10,2022-11-24,,1,Active
1396,226,9,2022-11-24,,1,Active
1397,226,14,2022-11-24,,1,Active
1398,226,13,2022-11-24,,1,Active
1399,226,5,2022-11-24,,1,Active
1400,226,1,2022-11-24,,1,Active
1401,227,8,2024-02-23,,1,Active
1402,227,13,2024-02-23,,1,Active
1403,227,12,2024-02-23,,1,Active
1404,227,14,2024-02-23,,1,Active
1405,227,5,2024-02-23,,1,Active
1406,228,7,2024-01-16,,1,Active
1407,228,11,2024-01-16,,1,Active
1408,228,4,2024-01-16,,1,Active
1409,228,13,2024-01-16,,1,Active
1410,228,9,2024-01-16,,1,Active
1411,229,8,2023-07-02,,1,Active
1412,229,2,2023-07-02,,1,Active
1413,229,1,2023-07-02,,1,Active
1414,229,14,2023-07-02,,1,Active
1415,229,13,2023-07-02,,1,Active
1416,229,5,2023-07-02,,1,Active
1417,229,12,2023-07-02,,1,Active
1418,229,4,2023-07-02,,1,Active
1419,230,15,2023-11-23,,1,Active
1420,230,14,2023-11-23,,1,Active
1421,230,2,2023-11-23,,1,Active
1422,230,6,2023-11-23,,1,Active
1423,230,8,2023-11-23,,1,Active
1424,230,3,2023-11-23,,1,Active
1425,231,4,2024-02-15,,1,Active
1426,231,10,2024-02-15,,1,Active
1427,231,3,2024-02-15,,1,Active
1428,231,8,2024-02-15,,1,Active
1429,231,14,2024-02-15,,1,Active
1430,231,6,2024-02-15,,1,Active
1431,231,1,2024-02-15,,1,Active
1432,232,1,2022-06-30,,1,Active
1433,232,8,2022-06-30,,1,Active
1434,232,7,2022-06-30,,1,Active
1435,232,10,2022-06-30,,1,Active
1436,232,13,2022-06-30,,1,Active
1437,232,9,2022-06-30,,1,Active
1438,232,6,2022-06-30,,1,Active
1439,232,2,2022-06-30,,1,Active
1440,233,15,2023-04-14,,1,Active
1441,233,1,2023-04-14,,1,Active
